time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
0,0.15449881553649902,[-0.92 -0.01 -0.59],1.0931021160383227,0.10915,0.817250000000927,Maximum_Iterations_Exceeded,0.0,[0. 0. 0. 0. 0. 0.]
1,0.11970305442810059,[-0.92 -0.01 -0.59],1.0902919067158743,0.11090553678053415,0.8163234860208493,Maximum_Iterations_Exceeded,5.006705204921795,[ 0.43 -0.6   3.18 -1.19  1.53 -3.27]
2,0.11280083656311035,[-0.91 -0.02 -0.58],1.0820466087720237,0.11613224109713116,0.8132487501230103,Maximum_Iterations_Exceeded,8.140033892061297,[ 0.86 -0.79  5.15 -1.7   3.05 -5.12]
3,0.11138367652893066,[-0.91 -0.02 -0.56],1.0687003011830307,0.12470275930801829,0.8074464126955376,Maximum_Iterations_Exceeded,9.801227351488588,[ 1.28 -0.66  6.2  -1.7   4.47 -5.72]
4,0.1229863166809082,[-0.9  -0.04 -0.54],1.0507102379517692,0.13628678201918787,0.7984860520058152,Maximum_Iterations_Exceeded,10.092717822612922,[ 1.66 -0.17  6.22 -1.08  5.2  -5.67]
5,0.13625645637512207,[-0.89 -0.05 -0.52],1.0284213865446816,0.15040600371521234,0.7861021062700032,Maximum_Iterations_Exceeded,10.055051920368863,[ 2.01  0.34  6.22 -0.48  5.37 -5.41]
6,0.11749577522277832,[-0.87 -0.07 -0.49],1.0017954474032567,0.16665682984404226,0.7698911830570923,Maximum_Iterations_Exceeded,10.030978841468224,[ 2.37  0.86  6.19  0.11  5.43 -5.14]
7,0.11137104034423828,[-0.85 -0.08 -0.46],0.9707996957543096,0.1846834034400222,0.7494209797884734,Maximum_Iterations_Exceeded,10.053975220776938,[ 2.74  1.4   6.13  0.65  5.45 -4.89]
8,0.11486268043518066,[-0.82 -0.1  -0.43],0.9354542423399561,0.20407974275509372,0.7244042844490605,Maximum_Iterations_Exceeded,10.10516274022552,[ 3.13  1.98  6.09  0.66  5.42 -4.65]
9,0.12170696258544922,[-0.8  -0.12 -0.39],0.8962169116557657,0.22446985401642036,0.6951207683861278,Maximum_Iterations_Exceeded,9.903210956055359,[ 3.54  2.8   5.5   0.01  5.31 -4.38]
10,0.11783361434936523,[-0.76 -0.15 -0.36],0.8544731034506002,0.24563023524697103,0.6625660992317788,Maximum_Iterations_Exceeded,9.371278067195924,[ 3.98  4.04  3.65  0.15  5.15 -3.97]
11,0.11379265785217285,[-0.73 -0.17 -0.32],0.8114568867533694,0.26732534318667606,0.6274811520072254,Maximum_Iterations_Exceeded,9.288975341569714,[ 4.44  5.31  1.57  0.58  4.9  -3.39]
12,0.1145319938659668,[-0.69 -0.19 -0.28],0.7666699177587348,0.28886509536603405,0.588996537147533,Maximum_Iterations_Exceeded,9.596949717926954,[ 4.92  6.15  0.52  0.78  4.68 -2.7 ]
13,0.11676812171936035,[-0.65 -0.21 -0.24],0.7185334929110451,0.30800741826560774,0.5454230611015676,Maximum_Iterations_Exceeded,9.525396728592876,[ 5.11  6.27  1.1   0.55  4.41 -2.07]
14,0.11163473129272461,[-0.6  -0.22 -0.2 ],0.6667776697824928,0.32281518099104367,0.49648081866893246,Maximum_Iterations_Exceeded,9.423155205090751,[ 5.35  6.28  1.53  0.71  3.98 -1.43]
15,0.12051105499267578,[-0.54 -0.23 -0.16],0.613287462605276,0.33302132184003475,0.4439625639895493,Maximum_Iterations_Exceeded,9.307642872429152,[ 5.55  6.27  1.31  1.44  3.46 -0.86]
16,0.1324024200439453,[-0.49 -0.24 -0.13],0.5598727077473762,0.3386878593150814,0.3899941547499779,Maximum_Iterations_Exceeded,9.223087298872883,[ 5.77  6.26  0.91  2.01  2.75 -0.39]
17,0.12915682792663574,[-0.44 -0.24 -0.1 ],0.5071515039765756,0.3396777765287697,0.33590990717767594,Maximum_Iterations_Exceeded,9.09630665411659,[ 5.89  6.25  0.54  2.21  1.95 -0.02]
18,0.10964107513427734,[-0.38 -0.24 -0.07],0.4546972666874604,0.33548918920499426,0.28217631722390807,Maximum_Iterations_Exceeded,9.066198270288156,[6.   6.29 0.4  2.2  1.3  0.15]
19,0.11405706405639648,[-0.33 -0.23 -0.05],0.4030455213674614,0.3262493442066502,0.22993956221384715,Maximum_Iterations_Exceeded,8.948023111109599,[ 6.    6.23 -0.05  2.21  0.53  0.39]
20,0.11297059059143066,[-0.28 -0.21 -0.03],0.3534355173857875,0.3127824888745453,0.18070803616924397,Maximum_Iterations_Exceeded,8.6204277736032,[6.01 5.8  0.08 2.08 0.03 0.46]
21,0.12397623062133789,[-0.24 -0.2  -0.01],0.30644913680948876,0.2959307017868209,0.13528078758722917,Maximum_Iterations_Exceeded,8.400772120927757,[ 5.98  5.4  -0.02  2.29 -0.36  0.52]
22,0.12171602249145508,[-0.19 -0.18 -0.  ],0.2626390562067767,0.27662898580141715,0.09437449100303663,Maximum_Iterations_Exceeded,8.17691153335537,[ 5.88  4.96 -0.05  2.62 -0.67  0.57]
23,0.11695361137390137,[-0.16 -0.16  0.01],0.2222877888932615,0.2557134242306095,0.058363783204077674,Maximum_Iterations_Exceeded,7.963020876907492,[ 5.68  4.54 -0.1   3.05 -0.94  0.62]
24,0.11513447761535645,[-0.13 -0.13  0.02],0.18565789625025406,0.23403706147787445,0.02746611395167145,Maximum_Iterations_Exceeded,7.72853165336295,[ 5.33  4.15 -0.18  3.51 -1.14  0.67]
