time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
0,0.15652203559875488,[-0.92 -0.01 -0.59],1.0931021160383227,0.10915,0.817250000000927,Maximum_Iterations_Exceeded,0.0,[0. 0. 0. 0. 0. 0.]
1,0.13475656509399414,[-0.92 -0.01 -0.59],1.0900716152175554,0.11089440219885184,0.8163223482144318,Maximum_Iterations_Exceeded,5.6055700871620635,[ 0.43 -0.85  3.91 -1.7   1.52 -3.17]
2,0.12072277069091797,[-0.91 -0.02 -0.58],1.0812059213732332,0.11605734049880785,0.8131436137159496,Maximum_Iterations_Exceeded,8.56719861617897,[ 0.84 -1.15  6.21 -2.5   2.94 -4.23]
3,0.14050674438476562,[-0.91 -0.02 -0.56],1.0673898892217866,0.12442987035406336,0.8071630585717624,Maximum_Iterations_Exceeded,8.95769714564504,[ 1.24 -0.66  6.22 -1.9   4.   -4.46]
4,0.13482308387756348,[-0.9  -0.04 -0.54],1.049349654160546,0.13570368168768923,0.7981809394647823,Maximum_Iterations_Exceeded,9.160729955292599,[ 1.62 -0.15  6.21 -1.36  4.62 -4.41]
5,0.11078166961669922,[-0.89 -0.05 -0.52],1.027067469079201,0.1495290085427582,0.7858908002915916,Maximum_Iterations_Exceeded,9.255206554772785,[ 1.98  0.37  6.19 -0.91  4.96 -4.22]
6,0.11587166786193848,[-0.87 -0.07 -0.49],1.0005070007865338,0.16555581826444843,0.7699405891817017,Maximum_Iterations_Exceeded,9.301223513915179,[ 2.34  0.91  6.17 -0.61  5.11 -3.95]
7,0.10873270034790039,[-0.85 -0.08 -0.46],0.9696209610243562,0.18340462459812984,0.7499416020441841,Maximum_Iterations_Exceeded,9.330550260755574,[ 2.71  1.47  6.14 -0.47  5.14 -3.64]
8,0.11803865432739258,[-0.83 -0.1  -0.43],0.9344152460972841,0.20265215119934302,0.7255367138505256,Maximum_Iterations_Exceeded,9.314009101365349,[ 3.09  2.08  6.   -0.52  5.06 -3.3 ]
9,0.12122797966003418,[-0.8  -0.12 -0.39],0.8956325763345867,0.22293657438882528,0.6970469806884806,Maximum_Iterations_Exceeded,8.863184517183075,[ 3.49  3.05  4.92 -0.42  4.91 -2.92]
10,0.13394904136657715,[-0.77 -0.14 -0.35],0.8545999427946182,0.2440071538256656,0.665368137843735,Maximum_Iterations_Exceeded,8.451878940709808,[ 3.92  4.24  3.14  0.02  4.69 -2.49]
11,0.10791659355163574,[-0.73 -0.17 -0.31],0.8116979999879838,0.26543727862535477,0.6304912655774594,Maximum_Iterations_Exceeded,8.575774041566287,[ 4.36  5.27  1.71  0.57  4.39 -2.05]
12,0.13618040084838867,[-0.69 -0.19 -0.27],0.7659923190738498,0.28636500881514215,0.5911227823170326,Maximum_Iterations_Exceeded,8.928551679669262,[ 4.83  5.93  1.16  0.94  4.03 -1.64]
13,0.1239168643951416,[-0.65 -0.21 -0.23],0.7162559391626023,0.3055481448681167,0.5457189111694565,Maximum_Iterations_Exceeded,9.253980847861424,[ 5.34  6.29  1.34  1.14  3.59 -1.26]
14,0.12220168113708496,[-0.59 -0.22 -0.19],0.6631300523885547,0.3218550120735375,0.4944821945852199,Maximum_Iterations_Exceeded,9.423102851189915,[ 5.86  6.3   1.44  1.6   3.07 -0.89]
15,0.11202573776245117,[-0.54 -0.23 -0.16],0.6098044068124686,0.3343269755321604,0.44060770236460156,Maximum_Iterations_Exceeded,9.401055380170167,[ 6.05  6.26  0.73  2.45  2.4  -0.55]
16,0.11597800254821777,[-0.49 -0.24 -0.13],0.5575384557470006,0.3418146780476296,0.38641176678618844,Maximum_Iterations_Exceeded,9.299314761665896,[ 6.07  6.25  0.49  2.69  1.71 -0.29]
17,0.11576724052429199,[-0.43 -0.24 -0.1 ],0.5056221335680611,0.34355543016651013,0.33231589837376435,Maximum_Iterations_Exceeded,9.178062789100542,[ 6.05  6.25  0.28  2.74  1.04 -0.08]
18,0.12126898765563965,[-0.38 -0.24 -0.07],0.45362677954970315,0.33938198831377114,0.2786585842768017,Maximum_Iterations_Exceeded,9.13341242894725,[6.06 6.28 0.27 2.63 0.53 0.02]
19,0.11536049842834473,[-0.33 -0.23 -0.05],0.4024410468017027,0.32992393000160175,0.22674011765124807,Maximum_Iterations_Exceeded,9.04641230177474,[ 6.02  6.23 -0.26  2.58 -0.1   0.18]
20,0.13711833953857422,[-0.28 -0.22 -0.03],0.35314164534243037,0.31610524351593816,0.17782307543524292,Maximum_Iterations_Exceeded,8.624108798034884,[ 6.01  5.74  0.16  2.25 -0.42  0.19]
21,0.12601780891418457,[-0.23 -0.2  -0.01],0.3062326448042339,0.29876639167522145,0.1326167884200369,Maximum_Iterations_Exceeded,8.433056880815368,[ 5.96  5.4  -0.06  2.43 -0.7   0.24]
