time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
0,0.07339859008789062,[-0.92 -0.01 -0.59],1.0931021160383227,0.10915,0.817250000000927,Maximum_Iterations_Exceeded,0.0,[0. 0. 0. 0. 0. 0.]
1,0.05192136764526367,[-0.92 -0.01 -0.59],1.0904329134115447,0.11076582494804146,0.8164076360824507,Maximum_Iterations_Exceeded,3.644013056863465,[ 0.4  -0.52  2.94 -1.16  0.93 -1.42]
2,0.04963874816894531,[-0.91 -0.02 -0.58],1.0822290780099957,0.11549833386842784,0.8135456885844008,Maximum_Iterations_Exceeded,6.9448546201666606,[ 0.77 -1.02  5.82 -2.35  1.55 -2.19]
3,0.052495718002319336,[-0.91 -0.02 -0.56],1.0692449707452678,0.12310017767128703,0.8080318466087079,Maximum_Iterations_Exceeded,7.372905445102263,[ 1.12 -0.83  6.22 -1.8   1.92 -2.6 ]
4,0.05039072036743164,[-0.9  -0.03 -0.55],1.052921079457127,0.1333350647083257,0.7996612754328061,Maximum_Iterations_Exceeded,7.381856700710967,[ 1.47 -0.61  6.24 -0.94  2.07 -2.8 ]
5,0.055315494537353516,[-0.89 -0.04 -0.53],1.034077168455973,0.14449280816762824,0.7886264653067286,Maximum_Iterations_Exceeded,7.359938705467494,[ 1.43 -0.46  6.21 -0.01  2.26 -2.86]
6,0.05010652542114258,[-0.88 -0.06 -0.51],1.0132951674245103,0.15504750530362715,0.7753919501677773,Maximum_Iterations_Exceeded,7.423753704486244,[ 1.42 -0.31  6.23  0.38  2.38 -2.9 ]
7,0.049751996994018555,[-0.86 -0.06 -0.49],0.9914281855290374,0.16495060336497117,0.7604216016108346,Maximum_Iterations_Exceeded,7.401858325599434,[ 1.38 -0.37  6.19  0.75  2.41 -2.83]
8,0.05561995506286621,[-0.84 -0.07 -0.47],0.9690481188963144,0.17409654857137513,0.7441666720117377,Maximum_Iterations_Exceeded,7.2984243947870375,[ 1.35 -0.28  6.13  0.69  2.41 -2.75]
9,0.046007394790649414,[-0.83 -0.08 -0.45],0.946381933666146,0.18251073311475316,0.7271968079667823,Maximum_Iterations_Exceeded,6.768404427126411,[ 1.31  0.    5.58  0.57  2.39 -2.63]
10,0.052842140197753906,[-0.81 -0.09 -0.44],0.9247028966573214,0.19031218248670803,0.710686340361028,Maximum_Iterations_Exceeded,5.73977415710578,[ 1.28  0.43  4.35  0.75  2.35 -2.47]
