time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
0,0.16717052459716797,[-0.92 -0.01 -0.59],1.0931021160383227,0.10915,0.817250000000927,Maximum_Iterations_Exceeded,0.0,[0. 0. 0. 0. 0. 0.]
1,0.11927604675292969,[-0.92 -0.01 -0.59],1.0902015371297933,0.11059087659476251,0.8164520222985981,Maximum_Iterations_Exceeded,4.375877929433685,[ 0.35 -0.83  3.83 -1.83  0.25 -0.53]
2,0.13080644607543945,[-0.91 -0.01 -0.58],1.0817951579678415,0.11486131707229935,0.8136486604547076,Maximum_Iterations_Exceeded,6.426158562742969,[ 0.7  -1.    5.76 -2.44  0.43 -0.68]
3,0.11393213272094727,[-0.91 -0.02 -0.56],1.0686010126937768,0.12185561204353702,0.808250310599514,Maximum_Iterations_Exceeded,6.587687001908393,[ 1.04 -0.62  6.08 -2.04  0.58 -0.65]
4,0.12049102783203125,[-0.9  -0.03 -0.54],1.0511423093391634,0.13144214676295496,0.7999515208585207,Maximum_Iterations_Exceeded,6.430674803326484,[ 1.38 -0.11  6.05 -1.43  0.65 -0.57]
5,0.11516833305358887,[-0.89 -0.04 -0.52],1.0295310773688975,0.14343819232522217,0.7884717590675682,Maximum_Iterations_Exceeded,6.318307708479706,[ 1.72  0.44  5.95 -0.84  0.67 -0.49]
6,0.11267781257629395,[-0.87 -0.06 -0.49],1.0038670653013355,0.1576166111482774,0.7735605559917036,Maximum_Iterations_Exceeded,6.190068080857295,[ 2.07  1.05  5.68 -0.27  0.64 -0.4 ]
7,0.11410045623779297,[-0.86 -0.07 -0.46],0.9744510602331155,0.17371915173849214,0.7551697437388333,Maximum_Iterations_Exceeded,6.007324276408753,[ 2.43  1.78  5.15  0.14  0.59 -0.32]
8,0.11833310127258301,[-0.83 -0.09 -0.43],0.9417274043131728,0.19146753297802124,0.7334468065966955,Maximum_Iterations_Exceeded,5.853253058535447,[ 2.79  2.62  4.38  0.32  0.53 -0.26]
9,0.1281890869140625,[-0.81 -0.11 -0.39],0.9060340982301157,0.21052865628924103,0.7084454942077939,Maximum_Iterations_Exceeded,5.903394738394156,[ 3.17  3.49  3.5   0.39  0.46 -0.22]
10,0.12389659881591797,[-0.78 -0.13 -0.36],0.8674354603353669,0.23043445420623465,0.679903124305797,Maximum_Iterations_Exceeded,6.231795451243981,[ 3.54  4.34  2.66  0.43  0.39 -0.19]
11,0.11521148681640625,[-0.75 -0.15 -0.32],0.8257297403958873,0.2504507038716726,0.647272542592656,Maximum_Iterations_Exceeded,6.750904805438403,[ 3.89  5.09  2.03  0.49  0.33 -0.15]
12,0.11960148811340332,[-0.71 -0.17 -0.28],0.7805202561364699,0.2692427779139158,0.6099287922691987,Maximum_Iterations_Exceeded,7.266453267236375,[ 4.11  5.7   1.75  0.55  0.27 -0.12]
13,0.11673998832702637,[-0.67 -0.18 -0.23],0.7313132530175961,0.28478059696994246,0.5674386205472424,Maximum_Iterations_Exceeded,7.6416678138383345,[ 4.11  6.12  1.92  0.53  0.18 -0.1 ]
14,0.1163184642791748,[-0.62 -0.2  -0.19],0.6773512590135915,0.29516550723018925,0.5192600968340189,Maximum_Iterations_Exceeded,7.988859913683866,[ 4.04  6.32  2.71  0.45  0.1  -0.1 ]
15,0.1197667121887207,[-0.57 -0.2  -0.15],0.6217311917259081,0.30056683950192686,0.4680347334607994,Maximum_Iterations_Exceeded,7.778755538926254,[ 4.01  6.27  2.06  0.94  0.05 -0.04]
16,0.12086963653564453,[-0.52 -0.2  -0.12],0.5683720775729793,0.3021445916113997,0.41761166549959783,Maximum_Iterations_Exceeded,7.546060409974504,[ 3.91  6.24  1.35  0.96 -0.02 -0.03]
17,0.11240649223327637,[-0.47 -0.2  -0.09],0.5175855506487053,0.2998702868846943,0.3690714731424102,Maximum_Iterations_Exceeded,7.245360116610513,[ 3.64  6.17  0.79  0.73 -0.04 -0.04]
18,0.12875008583068848,[-0.42 -0.19 -0.06],0.46936967396263635,0.29384046509343786,0.32294343158300465,Maximum_Iterations_Exceeded,6.924281108141664,[ 3.32  6.03  0.4   0.6  -0.05 -0.05]
19,0.11584043502807617,[-0.38 -0.18 -0.04],0.42365048472687084,0.28446100529236507,0.2794269229244286,Maximum_Iterations_Exceeded,6.544530084338337,[ 2.96  5.8   0.21  0.6  -0.06 -0.04]
20,0.12619233131408691,[-0.34 -0.17 -0.02],0.3804171946390357,0.2721771525210261,0.23872226911378236,Maximum_Iterations_Exceeded,6.136747169804456,[ 2.52  5.55  0.1   0.66 -0.06 -0.03]
21,0.11154603958129883,[-0.3  -0.16 -0.  ],0.33973658060763573,0.2575259287287059,0.2010061516169468,Maximum_Iterations_Exceeded,5.717945611896947,[ 2.03  5.29  0.04  0.74 -0.05 -0.03]
