time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
0,0.07057023048400879,[-0.92 -0.01 -0.59],1.0931021160383227,0.10915,0.817250000000927,Maximum_Iterations_Exceeded,0.0,[0. 0. 0. 0. 0. 0.]
1,0.04883384704589844,[-0.92 -0.01 -0.59],1.091448417587862,0.1099288878570182,0.8168136933161143,Maximum_Iterations_Exceeded,3.4542734451599926,[ 0.19 -0.39  2.03 -0.97  0.67 -2.5 ]
2,0.0509946346282959,[-0.92 -0.01 -0.58],1.0864070895234297,0.1122264171306,0.8153955147341383,Maximum_Iterations_Exceeded,6.0691428990945715,[ 0.37 -0.78  4.07 -2.07  1.26 -3.7 ]
3,0.04711127281188965,[-0.91 -0.02 -0.57],1.0777342551623184,0.1159177502328475,0.812584119662627,Maximum_Iterations_Exceeded,8.19757986152617,[ 0.54 -1.13  5.98 -3.13  1.7  -4.14]
4,0.04837489128112793,[-0.91 -0.02 -0.56],1.0657002222280685,0.12085404810989504,0.8079286829221713,Maximum_Iterations_Exceeded,8.50989101447446,[ 0.69 -0.9   6.22 -3.11  2.04 -4.32]
5,0.049344778060913086,[-0.9  -0.03 -0.54],1.0508770624095103,0.1269386945367413,0.8013172615041685,Maximum_Iterations_Exceeded,8.548997736043495,[ 0.85 -0.58  6.22 -2.95  2.33 -4.39]
6,0.049463510513305664,[-0.89 -0.03 -0.52],1.0333118078898529,0.13409666094011358,0.7926018061138155,Maximum_Iterations_Exceeded,8.569289343438461,[ 1.   -0.25  6.2  -2.8   2.6  -4.39]
7,0.057181596755981445,[-0.88 -0.04 -0.5 ],1.012958042167089,0.14224575131748712,0.7815889762602917,Maximum_Iterations_Exceeded,8.584002479693208,[ 1.16  0.08  6.18 -2.66  2.85 -4.34]
8,0.05368542671203613,[-0.87 -0.05 -0.47],0.989767432296949,0.15128125231578818,0.7680702481695104,Maximum_Iterations_Exceeded,8.592949846119737,[ 1.32  0.43  6.15 -2.54  3.09 -4.26]
9,0.05497598648071289,[-0.85 -0.06 -0.45],0.9637680715115606,0.16108092322875558,0.7518859974154812,Maximum_Iterations_Exceeded,8.512822794477596,[ 1.49  0.83  6.   -2.36  3.3  -4.14]
10,0.054576873779296875,[-0.83 -0.07 -0.42],0.9355340408538707,0.1715536939981452,0.7333346225494011,Maximum_Iterations_Exceeded,7.905027517820256,[ 1.66  1.46  5.17 -1.74  3.49 -3.96]
11,0.05450105667114258,[-0.81 -0.08 -0.39],0.9062604298278548,0.18268050898590601,0.7133357115953705,Maximum_Iterations_Exceeded,7.05329314856574,[ 1.85  2.33  3.62 -0.69  3.66 -3.73]
12,0.05506277084350586,[-0.79 -0.09 -0.36],0.8766964629011584,0.1944143953523813,0.6925312881814302,Maximum_Iterations_Exceeded,6.735081987409734,[ 2.04  3.17  2.14  0.29  3.79 -3.48]
13,0.045705318450927734,[-0.77 -0.11 -0.33],0.846580811053535,0.2065752304004836,0.6706635158354991,Maximum_Iterations_Exceeded,6.883113243347173,[ 2.22  3.83  1.15  0.91  3.9  -3.23]
14,0.050362586975097656,[-0.75 -0.12 -0.3 ],0.8150321195602342,0.21892834557100424,0.6468196221838757,Maximum_Iterations_Exceeded,7.329446689989759,[ 2.43  4.28  0.78  1.13  4.11 -3.29]
15,0.04868745803833008,[-0.72 -0.13 -0.27],0.7815235134402574,0.23125629169319764,0.6203420589247348,Maximum_Iterations_Exceeded,7.809833555734262,[ 2.65  4.73  0.38  1.35  4.32 -3.31]
16,0.05579829216003418,[-0.69 -0.14 -0.24],0.7458756640692672,0.24327007609265155,0.5908988142214173,Maximum_Iterations_Exceeded,8.205108999350895,[ 2.89  5.09  0.21  1.39  4.5  -3.3 ]
17,0.05099153518676758,[-0.66 -0.15 -0.21],0.7080866603562933,0.2546002563049223,0.558355045318697,Maximum_Iterations_Exceeded,8.412922511852312,[ 3.13  5.5  -0.16  1.52  4.49 -2.87]
18,0.05127382278442383,[-0.62 -0.16 -0.18],0.6678868187010698,0.2648182795889227,0.5223290271884731,Maximum_Iterations_Exceeded,8.602923244677733,[ 3.42  5.72 -0.01  1.3   4.52 -2.73]
19,0.0496211051940918,[-0.58 -0.17 -0.15],0.6252106726631105,0.2734926766700623,0.4826484383105513,Maximum_Iterations_Exceeded,8.825451630768503,[ 3.73  6.06 -0.28  1.48  4.45 -2.28]
20,0.04858994483947754,[-0.54 -0.18 -0.11],0.5801995578422307,0.28005457674146633,0.43944134185795297,Maximum_Iterations_Exceeded,8.892591108739747,[ 4.05  6.21 -0.13  1.39  4.32 -1.87]
21,0.0515904426574707,[-0.49 -0.18 -0.09],0.5327564142633395,0.2836738780581237,0.39275002108230816,Maximum_Iterations_Exceeded,8.880516852275987,[ 4.34  6.25  0.14  1.32  4.12 -1.5 ]
22,0.05105018615722656,[-0.44 -0.18 -0.06],0.48332603911102473,0.2836823788481109,0.3432847172297706,Maximum_Iterations_Exceeded,8.970019711768213,[ 4.61  6.28  0.29  1.46  3.96 -1.36]
23,0.04761171340942383,[-0.39 -0.18 -0.03],0.4330783733571369,0.27979644653294006,0.29256384863871265,Maximum_Iterations_Exceeded,8.987177649214349,[ 4.81  6.27  0.09  1.94  3.67 -1.05]
24,0.0537717342376709,[-0.34 -0.17 -0.01],0.3826355483920504,0.2717621917896311,0.2416990034260197,Maximum_Iterations_Exceeded,9.01904750582573,[ 4.99  6.25  0.11  2.21  3.4  -0.97]
25,0.04725456237792969,[-0.29 -0.16  0.01],0.3326218920189218,0.2596965420866532,0.19172413620872747,Maximum_Iterations_Exceeded,9.172874390117254,[ 5.18  6.16 -0.2   3.06  3.06 -0.77]
26,0.04966425895690918,[-0.24 -0.14  0.02],0.28415196560267364,0.24420792631991783,0.14404369888228885,Maximum_Iterations_Exceeded,9.385137022116462,[ 5.38  6.03 -0.49  3.87  2.68 -0.63]
27,0.05334067344665527,[-0.2  -0.13  0.03],0.2375797644666102,0.22562655548776603,0.09934190965856264,Maximum_Iterations_Exceeded,9.623175975869755,[ 5.56  5.88 -0.72  4.6   2.27 -0.56]
28,0.04889965057373047,[-0.16 -0.1   0.04],0.19319181994341852,0.20427814168886896,0.05812932164581541,Maximum_Iterations_Exceeded,9.842614115787923,[ 5.72  5.71 -0.89  5.2   1.84 -0.53]
29,0.07078933715820312,[-0.12 -0.08  0.04],0.15133572415863306,0.18048395608689227,0.020774366659864804,Maximum_Iterations_Exceeded,10.020652577477897,[ 5.85  5.53 -1.01  5.69  1.41 -0.53]
30,0.05368947982788086,[-0.09 -0.05  0.05],0.11261562803018418,0.15450839414545176,-0.012528354637824604,Maximum_Iterations_Exceeded,10.078204337724701,[ 5.91  5.34 -0.99  6.    0.98 -0.51]
31,0.0497894287109375,[-0.06 -0.03  0.05],0.07870453451954852,0.12653594490388537,-0.04175362488114372,Maximum_Iterations_Exceeded,9.989686990803321,[ 5.89  5.14 -0.81  6.12  0.57 -0.49]
32,0.0506594181060791,[-0.03  0.    0.04],0.055420523871098144,0.09686763114748939,-0.06689025950540944,Maximum_Iterations_Exceeded,9.875740969620841,[ 5.82  4.94 -0.6   6.21  0.19 -0.49]
33,0.048439741134643555,[-0.01  0.03  0.04],0.0547674865286592,0.06593914210825491,-0.08795005867690114,Maximum_Iterations_Exceeded,9.729295687653902,[ 5.74  4.73 -0.32  6.23 -0.18 -0.55]
34,0.04956316947937012,[0.   0.07 0.04],0.07537198153637248,0.03421695805184867,-0.10499430807108445,Maximum_Iterations_Exceeded,9.620560869617767,[ 5.68  4.53 -0.05  6.26 -0.53 -0.58]
35,0.0511174201965332,[0.02 0.1  0.03],0.10403075529440792,0.0021690338301608575,-0.11810838300197736,Maximum_Iterations_Exceeded,9.521086548715392,[ 5.62  4.32  0.23  6.27 -0.88 -0.56]
36,0.05226564407348633,[0.03 0.13 0.02],0.13469421532718864,-0.02981724480031389,-0.1274784789689769,Maximum_Iterations_Exceeded,9.363211048365416,[ 5.46  4.12  0.55  6.24 -1.12 -0.58]
37,0.05842709541320801,[0.03 0.16 0.01],0.1654727332861166,-0.061385289212718144,-0.1334262095776746,Maximum_Iterations_Exceeded,9.17237167689604,[ 5.2   3.96  0.85  6.22 -1.26 -0.65]
38,0.05240345001220703,[0.04 0.19 0.01],0.19570099994673373,-0.09221200212115097,-0.13637537191498797,Maximum_Iterations_Exceeded,8.959323598619365,[ 4.86  3.82  1.13  6.21 -1.31 -0.73]
39,0.04810452461242676,[ 0.04  0.22 -0.  ],0.22513797298542537,-0.12205904456936094,-0.13681763384815784,Maximum_Iterations_Exceeded,8.734341777665188,[ 4.47  3.72  1.39  6.18 -1.28 -0.83]
40,0.05143260955810547,[ 0.04  0.25 -0.02],0.2537535046259525,-0.15081266490288325,-0.13526123686260988,Maximum_Iterations_Exceeded,8.495419106718185,[ 4.05  3.63  1.65  6.13 -1.21 -0.94]
41,0.055533409118652344,[ 0.03  0.28 -0.03],0.2816019877645326,-0.17843633940182813,-0.13219329943657884,Maximum_Iterations_Exceeded,8.241451112177728,[ 3.61  3.55  1.92  6.03 -1.09 -0.99]
42,0.050179243087768555,[ 0.03  0.3  -0.04],0.30871417007508684,-0.2048856456851728,-0.1280966431111421,Maximum_Iterations_Exceeded,7.980903892449601,[ 3.14  3.48  2.18  5.93 -0.92 -0.99]
43,0.048516035079956055,[ 0.02  0.33 -0.05],0.33510026847811014,-0.2301205623225577,-0.1234817564696354,Maximum_Iterations_Exceeded,7.718435280797314,[ 2.62  3.42  2.42  5.81 -0.68 -0.95]
