time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
0,0.3279988765716553,[-0.92 -0.01 -0.59],1.0931021160383227,0.10915,0.817250000000927,Maximum_Iterations_Exceeded,0.0,[0. 0. 0. 0. 0. 0.]
1,0.2283461093902588,[-0.92 -0.01 -0.59],1.0901876288654506,0.11059780269921135,0.8164493612173671,Maximum_Iterations_Exceeded,4.417749234680834,[ 0.35 -0.84  3.86 -1.85  0.27 -0.56]
2,0.22603988647460938,[-0.91 -0.01 -0.58],1.0817913635273413,0.11488421835371555,0.8136433864629351,Maximum_Iterations_Exceeded,6.329838541275017,[ 0.7  -0.97  5.68 -2.39  0.46 -0.71]
3,0.22016334533691406,[-0.91 -0.02 -0.56],1.0686331889918064,0.12189615654121172,0.8082534954594045,Maximum_Iterations_Exceeded,6.565994428083491,[ 1.04 -0.61  6.06 -2.02  0.6  -0.69]
4,0.23093676567077637,[-0.9  -0.03 -0.54],1.0511844504858903,0.13149819174575592,0.7999553059518125,Maximum_Iterations_Exceeded,6.418990673325398,[ 1.38 -0.1   6.04 -1.41  0.67 -0.61]
5,0.2330927848815918,[-0.89 -0.04 -0.52],1.0295728271233664,0.1435071960201726,0.7884621851628275,Maximum_Iterations_Exceeded,6.309558886277978,[ 1.73  0.44  5.94 -0.79  0.68 -0.51]
6,0.23147225379943848,[-0.87 -0.06 -0.49],1.003864561932302,0.15769504829244044,0.7734834286293994,Maximum_Iterations_Exceeded,6.222832122802766,[ 2.07  1.03  5.72 -0.18  0.65 -0.42]
7,0.24775314331054688,[-0.85 -0.07 -0.46],0.9742803560904729,0.17379716452605548,0.7548708103013896,Maximum_Iterations_Exceeded,6.110056732085017,[ 2.43  1.72  5.28  0.34  0.59 -0.33]
8,0.23255324363708496,[-0.83 -0.09 -0.43],0.9412327353126732,0.19152644492834167,0.7327148220205538,Maximum_Iterations_Exceeded,5.989137726597297,[ 2.8   2.53  4.57  0.63  0.53 -0.27]
9,0.22944378852844238,[-0.81 -0.11 -0.39],0.9051364706192448,0.21055387552572014,0.7071517151333663,Maximum_Iterations_Exceeded,6.009729026259077,[ 3.18  3.4   3.69  0.75  0.46 -0.22]
10,0.23830485343933105,[-0.78 -0.13 -0.36],0.866148911812374,0.23043638793966903,0.6780393298112273,Maximum_Iterations_Exceeded,6.300291543570546,[ 3.56  4.26  2.83  0.81  0.39 -0.18]
11,0.23896384239196777,[-0.74 -0.15 -0.32],0.8241227287031283,0.25049597153731357,0.6448987778412248,Maximum_Iterations_Exceeded,6.804613032894412,[ 3.94  5.03  2.14  0.87  0.33 -0.15]
12,0.2323899269104004,[-0.71 -0.17 -0.28],0.7787053313014939,0.2695569169829683,0.6071195279059479,Maximum_Iterations_Exceeded,7.349140367187063,[ 4.22  5.67  1.77  0.93  0.27 -0.12]
