time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
0,0.06876683235168457,[-0.92 -0.01 -0.59],1.0931021160383227,0.10915,0.817250000000927,Maximum_Iterations_Exceeded,0.0,[0. 0. 0. 0. 0. 0.]
1,0.05200648307800293,[-0.92 -0.01 -0.59],1.0898624350505313,0.11074664468402214,0.8163856642458412,Maximum_Iterations_Exceeded,5.731961172580863,[ 0.39 -1.15  4.78 -2.41  0.95 -1.37]
2,0.04816603660583496,[-0.91 -0.02 -0.58],1.080818020269634,0.11541005320078138,0.813297528277128,Maximum_Iterations_Exceeded,7.382716971556013,[ 0.76 -1.15  6.21 -2.67  1.61 -2.08]
3,0.04714798927307129,[-0.91 -0.02 -0.56],1.0671477230311437,0.12291900517675193,0.8074850843402775,Maximum_Iterations_Exceeded,7.430814055516359,[ 1.11 -0.67  6.22 -2.05  2.07 -2.52]
4,0.05204129219055176,[-0.9  -0.03 -0.54],1.0492693316775787,0.1330787927622027,0.798704435239694,Maximum_Iterations_Exceeded,7.5054056317464095,[ 1.46 -0.16  6.21 -1.44  2.4  -2.79]
5,0.050286054611206055,[-0.89 -0.05 -0.52],1.027139257838772,0.1456017976694348,0.786622002564577,Maximum_Iterations_Exceeded,7.633137979521352,[ 1.79  0.35  6.2  -0.88  2.69 -2.92]
6,0.050176382064819336,[-0.87 -0.06 -0.49],1.0007749773719459,0.15957339138400042,0.7709851600427464,Maximum_Iterations_Exceeded,7.7749326700000285,[ 1.98  0.88  6.18 -0.4   2.96 -2.94]
7,0.05009150505065918,[-0.85 -0.07 -0.46],0.9701933248955958,0.1741990131428068,0.7515507430444205,Maximum_Iterations_Exceeded,7.9318183083772595,[ 2.18  1.42  6.15 -0.05  3.16 -2.87]
8,0.04994487762451172,[-0.83 -0.09 -0.43],0.9353745468952129,0.1892390007576101,0.7280102004131667,Maximum_Iterations_Exceeded,8.081757433343803,[ 2.4   2.01  6.08  0.11  3.3  -2.76]
9,0.051775217056274414,[-0.8  -0.1  -0.39],0.8967035936934858,0.20437602014875567,0.7004733095497698,Maximum_Iterations_Exceeded,7.960996057863594,[ 2.62  2.8   5.51  0.16  3.38 -2.62]
10,0.06895589828491211,[-0.77 -0.12 -0.35],0.8554948999498179,0.2193767805438433,0.6700315522646318,Maximum_Iterations_Exceeded,7.513305206634077,[ 2.83  3.98  3.87  0.27  3.39 -2.45]
11,0.048093557357788086,[-0.74 -0.13 -0.31],0.8130233944981986,0.23395906652111131,0.6378285073961488,Maximum_Iterations_Exceeded,7.539679776269147,[ 3.02  5.24  1.95  0.39  3.35 -2.26]
12,0.052649497985839844,[-0.7  -0.15 -0.27],0.7690948215041233,0.24744452503096895,0.603510564454664,Maximum_Iterations_Exceeded,7.938939272763568,[ 3.14  6.12  0.89  0.16  3.24 -2.08]
13,0.04664492607116699,[-0.67 -0.16 -0.23],0.7229292677665552,0.25900548282793795,0.5657491077439789,Maximum_Iterations_Exceeded,8.038502260504496,[ 3.27  6.29  1.    0.04  3.13 -1.89]
14,0.07106590270996094,[-0.62 -0.17 -0.19],0.6755430552384758,0.26851185903582986,0.5248086184435905,Maximum_Iterations_Exceeded,8.001766771825713,[ 3.47  6.27  0.7   0.63  3.02 -1.64]
15,0.0460047721862793,[-0.58 -0.18 -0.16],0.6283781113922918,0.2760907648862144,0.48205145836914187,Maximum_Iterations_Exceeded,7.9855861074074594,[ 3.67  6.26  0.36  0.89  2.86 -1.41]
16,0.05135059356689453,[-0.54 -0.18 -0.13],0.5814089929931235,0.28130647738124426,0.43796272548546755,Maximum_Iterations_Exceeded,7.924550646865525,[ 3.8   6.28  0.15  0.66  2.64 -1.24]
17,0.04843735694885254,[-0.49 -0.18 -0.09],0.5341207161750201,0.28371687118990435,0.39246089060758116,Maximum_Iterations_Exceeded,7.8905967984148555,[ 3.99  6.27  0.15  0.2   2.41 -1.09]
18,0.06250572204589844,[-0.45 -0.18 -0.07],0.4864335014871222,0.28333171581972344,0.34561363580552473,Maximum_Iterations_Exceeded,7.954127822490558,[ 4.3   6.26 -0.01 -0.02  2.19 -0.93]
19,0.045772552490234375,[-0.4  -0.18 -0.04],0.43898975546200764,0.2801208518935111,0.2982474343760551,Maximum_Iterations_Exceeded,7.918499734870928,[ 4.53  6.15 -0.15 -0.28  1.92 -0.81]
20,0.05606269836425781,[-0.35 -0.17 -0.02],0.39266186112087204,0.27393538941325285,0.2515712171275171,Maximum_Iterations_Exceeded,7.707856167746728,[ 4.68  5.84 -0.15 -0.41  1.64 -0.71]
21,0.045889854431152344,[-0.31 -0.16  0.  ],0.3481848906042601,0.26487529657202913,0.20667089377100295,Maximum_Iterations_Exceeded,7.439028451724403,[ 4.76  5.5  -0.16 -0.41  1.37 -0.61]
22,0.05045342445373535,[-0.26 -0.15  0.02],0.30598598812387906,0.2532103252599927,0.16427964861799416,Maximum_Iterations_Exceeded,7.1610972072709,[ 4.82  5.14 -0.19 -0.26  1.11 -0.52]
23,0.048124074935913086,[-0.22 -0.14  0.03],0.26637012366798607,0.23937466497947837,0.12488761328796444,Maximum_Iterations_Exceeded,6.88949487460772,[ 4.87  4.77 -0.23  0.06  0.85 -0.44]
24,0.058960914611816406,[-0.19 -0.12  0.04],0.22960144847180375,0.22389869042666394,0.08883595989535743,Maximum_Iterations_Exceeded,6.668470750106213,[ 4.94  4.39 -0.28  0.52  0.6  -0.36]
