time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
65,0.23718619346618652,[-0.02  0.    0.01],0.02520804745479408,0.09609624182454565,-0.07717276036862324,Maximum_Iterations_Exceeded,0.581736851219868,[ 0.   -0.02  0.01 -0.14 -0.46  0.33]
66,0.21799802780151367,[-0.02  0.    0.01],0.025222748945959987,0.09609564678928445,-0.07717425977209608,Maximum_Iterations_Exceeded,0.5539885665375984,[ 0.   -0.02  0.01 -0.13 -0.44  0.32]
67,0.21870970726013184,[-0.02  0.    0.01],0.02523660691451767,0.09609517539824956,-0.0771754646904829,Maximum_Iterations_Exceeded,0.5271854991275124,[ 0.   -0.02  0.01 -0.12 -0.41  0.3 ]
68,0.22301268577575684,[-0.02  0.    0.01],0.02524955802261234,0.09609479954759664,-0.07717641107454526,Maximum_Iterations_Exceeded,0.5013660216999807,[ 0.   -0.02  0.01 -0.11 -0.4   0.29]
69,0.2225322723388672,[-0.02  0.    0.01],0.025261565446170243,0.09609449846489684,-0.07717713373252619,Maximum_Iterations_Exceeded,0.47655458163668046,[ 0.   -0.02  0.01 -0.1  -0.38  0.27]
70,0.2249927520751953,[-0.02  0.    0.01],0.025272614684613247,0.09609425685113106,-0.07717766555303679,Maximum_Iterations_Exceeded,0.45276293760788633,[ 0.   -0.02  0.01 -0.09 -0.36  0.26]
71,0.22593307495117188,[-0.02  0.    0.01],0.025282709698572943,0.09609406343131884,-0.07717803698168493,Maximum_Iterations_Exceeded,0.4299916518493526,[ 0.   -0.01  0.01 -0.08 -0.34  0.25]
72,0.2312912940979004,[-0.02  0.    0.01],0.025291869404129388,0.09609390984308945,-0.07717827570318457,Maximum_Iterations_Exceeded,0.40823169706358814,[ 0.   -0.01  0.01 -0.07 -0.33  0.23]
73,0.24359750747680664,[-0.02  0.    0.01],0.025300124535679074,0.09609378979602028,-0.07717840648863011,Maximum_Iterations_Exceeded,0.38746607524516813,[ 0.   -0.01  0.01 -0.07 -0.31  0.22]
74,0.23006081581115723,[-0.02  0.    0.01],0.025307514877062176,0.09609369844525595,-0.07717845117218264,Maximum_Iterations_Exceeded,0.3676713756387816,[-0.   -0.01  0.01 -0.06 -0.29  0.21]
75,0.23200416564941406,[-0.02  0.    0.01],0.025314086850882694,0.09609363193402852,-0.07717842872534997,Maximum_Iterations_Exceeded,0.34881922244495156,[-0.   -0.01  0.01 -0.05 -0.28  0.2 ]
