time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
0,0.22452259063720703,[-0.92 -0.01 -0.59],1.0931021160383227,0.10915,0.817250000000927,Maximum_Iterations_Exceeded,0.0,[0. 0. 0. 0. 0. 0.]
1,0.18331432342529297,[-0.92 -0.01 -0.59],1.0899841862335127,0.11087492093349269,0.8163522227838025,Maximum_Iterations_Exceeded,5.5294206751499955,[ 0.42 -0.97  4.26 -2.01  1.45 -2.28]
2,0.16809868812561035,[-0.91 -0.02 -0.58],1.081036211730605,0.11593701321217269,0.8132193192989824,Maximum_Iterations_Exceeded,8.04463465921808,[ 0.82 -1.15  6.21 -2.61  2.61 -3.24]
3,0.17148470878601074,[-0.91 -0.02 -0.56],1.0671921481290587,0.12424297495977647,0.8072384142648203,Maximum_Iterations_Exceeded,8.921850895582754,[ 1.24 -0.67  6.27 -1.94  4.01 -4.3 ]
4,0.17650556564331055,[-0.9  -0.04 -0.54],1.0489956117640347,0.1356798235426411,0.7980969428826102,Maximum_Iterations_Exceeded,9.719166730047466,[ 1.65 -0.17  6.26 -1.28  5.16 -4.92]
5,0.17192411422729492,[-0.89 -0.05 -0.52],1.0264673699289146,0.14984511421996904,0.7855040702764378,Maximum_Iterations_Exceeded,9.996956661624127,[ 2.03  0.35  6.24 -0.76  5.66 -4.92]
6,0.17690014839172363,[-0.87 -0.07 -0.49],0.9996119793645971,0.16626555281020466,0.7691637431614674,Maximum_Iterations_Exceeded,10.128545834855784,[ 2.4   0.89  6.23 -0.45  5.85 -4.78]
7,0.19238758087158203,[-0.85 -0.08 -0.46],0.9684986976378678,0.18445562205035176,0.7488412740134178,Maximum_Iterations_Exceeded,9.82387192245696,[ 2.76  1.49  6.11 -0.43  5.61 -4.21]
8,0.1789994239807129,[-0.82 -0.1  -0.43],0.9333609394540239,0.20397167170325006,0.7244164873644728,Maximum_Iterations_Exceeded,9.500766958669681,[ 3.13  2.2   5.72 -0.46  5.4  -3.68]
9,-0.38166284561157227,[-0.8  -0.12 -0.39],0.8952204954960454,0.22456341230229987,0.6964454789740229,Maximum_Iterations_Exceeded,8.827043662318806,[ 3.53  3.32  4.21 -0.16  5.18 -3.14]
10,0.17267584800720215,[-0.77 -0.15 -0.35],0.8552614011620508,0.24610899394724559,0.6657167709309546,Maximum_Iterations_Exceeded,8.761909715598964,[ 3.98  4.52  2.41  0.15  5.15 -2.86]
11,0.169403076171875,[-0.73 -0.17 -0.31],0.8134943582949898,0.26823214069473195,0.6318418703679868,Maximum_Iterations_Exceeded,9.144413267198727,[ 4.44  5.54  0.96  0.71  5.04 -2.53]
12,0.17820215225219727,[-0.69 -0.19 -0.27],0.7688862029622635,0.29010871518816406,0.5933017572867887,Maximum_Iterations_Exceeded,9.772779777098972,[ 4.96  6.18  0.42  1.3   5.05 -2.31]
13,0.17969799041748047,[-0.65 -0.21 -0.23],0.7195773141147688,0.3103480278957753,0.5478857869032595,Maximum_Iterations_Exceeded,9.961625176022526,[ 5.54  6.29  1.29  1.3   4.67 -1.95]
14,0.173750638961792,[-0.59 -0.23 -0.19],0.6646207731874616,0.32737296279885275,0.4944203448172129,Maximum_Iterations_Exceeded,10.23118784875647,[ 6.2   6.3   2.18  1.38  4.15 -1.6 ]
15,0.17739653587341309,[-0.54 -0.24 -0.15],0.6071133465749021,0.33917877220304565,0.4362819305609137,Maximum_Iterations_Exceeded,9.984303314189962,[ 6.26  6.27  1.84  2.25  3.32 -1.29]
16,0.17342138290405273,[-0.48 -0.25 -0.12],0.5510325915084033,0.34503484691642744,0.37832171418851623,Maximum_Iterations_Exceeded,9.79855986339303,[ 6.26  6.27  1.04  2.9   2.62 -1.09]
17,0.17116570472717285,[-0.42 -0.25 -0.09],0.4970296015690274,0.3454006314248865,0.32202860482502504,Maximum_Iterations_Exceeded,9.656890957597959,[ 6.25  6.27  0.49  3.15  1.96 -0.91]
18,0.1719062328338623,[-0.37 -0.24 -0.07],0.4440401437796833,0.3400400668590621,0.2672948449926842,Maximum_Iterations_Exceeded,9.469949594119695,[ 6.21  6.28  0.32  3.04  1.3  -0.73]
19,0.1661834716796875,[-0.31 -0.23 -0.05],0.3922572488713893,0.32931472435060216,0.21489535019270245,Maximum_Iterations_Exceeded,9.129931962668104,[ 6.15  6.09  0.11  2.76  0.67 -0.57]
20,0.18376994132995605,[-0.27 -0.21 -0.03],0.3417265189247611,0.3136505819909893,0.16535208408537733,Maximum_Iterations_Exceeded,8.973050590770814,[ 6.11  6.03  0.07  2.53  0.29 -0.51]
21,0.17399144172668457,[-0.22 -0.19 -0.01],0.29322991835931167,0.2941212063320905,0.11950503255302128,Maximum_Iterations_Exceeded,8.825314781914543,[ 6.11  5.61 -0.12  2.96 -0.32 -0.35]
22,0.1768474578857422,[-0.18 -0.17  0.  ],0.24810270163132755,0.2724100731606471,0.07840575460932221,Maximum_Iterations_Exceeded,8.632422740261772,[ 6.16  5.02  0.14  3.31 -0.57 -0.32]
23,0.16948485374450684,[-0.14 -0.15  0.01],0.2067041339245921,0.24938660315684202,0.04254373669876965,Maximum_Iterations_Exceeded,8.531585486912418,[ 5.91  4.68 -0.2   3.85 -1.03 -0.2 ]
24,0.17391085624694824,[-0.11 -0.13  0.02],0.16934744904615306,0.22589334392726107,0.012239591687698163,Maximum_Iterations_Exceeded,8.263683435969673,[ 5.55  4.17 -0.01  4.33 -1.16 -0.17]
25,0.17458033561706543,[-0.09 -0.1   0.02],0.13608775791788624,0.20271427644712384,-0.012669708490530465,Maximum_Iterations_Exceeded,8.041176004438647,[ 4.96  3.87 -0.28  4.82 -1.31 -0.06]
